,Posicao 0,Posicao 1,Posicao 2,Posicao 3,Posicao 4,Posicao 5,Posicao 6,Posicao 7,OFF,MANUAL,AUTO,COMISSIONAMENTO,Dia,Backtracking,Bateria OK,Bateria Insuficiente,Bateria Minimo,Bateria Critico,OK,Botao de Emergencia,Horario não Configurado,Falha na Comunicação,Posição fora do Intervalo,Velocidade Baixa,Undervoltage no Motor,Eixo Bloqueado,Sobrecorrente no Motor,Sobrecorrente na Entrada,Undervoltage na Entrada,Alarme 11,Alarme 12,Alarme 13,Alarme 14,Alarme 15,TensaoPainel,CorrentePainel,PosicaoAngular,AnguloCalculado,CorrenteMotor,EstadoBateria,Reserva
110,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09227993985138205,0.08719855095566986,9.994659342336156,3.9215686274509802,0
111,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09189643880264908,0.08719855095566986,9.994659342336156,4.313725490196078,0
112,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.662165255207141,-0.01327534905012584,0.09151293775391611,0.08719855095566986,9.994659342336156,4.705882352941177,0
113,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09151293775391611,0.08719855095566986,9.994659342336156,5.098039215686274,0
114,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09189643880264908,0.08719855095566986,9.994659342336156,5.490196078431373,0
115,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09141706249173298,0.08719855095566986,9.994659342336156,5.88235294117647,0
116,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09122531196736627,0.08719855095566986,9.994659342336156,6.2745098039215685,0
117,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,-0.01327534905012584,0.09112943670518314,0.08719855095566986,9.994659342336156,6.666666666666667,0
118,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,15007.553215838865,-0.01327534905012584,0.09170468827828282,0.08719855095566986,9.994659342336156,7.0588235294117645,0
119,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,14982.833600366217,-0.01327534905012584,0.09141706249173298,0.08719855095566986,9.994659342336156,7.450980392156863,0
120,False,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6446.7841611352715,-0.01327534905012584,0.0913211872295494,0.08719855095566986,0.0,7.8431372549019605,0
121,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5914.854657816434,-0.01327534905012584,0.0913211872295494,0.08719855095566986,0.0,8.235294117647058,0
122,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7688.715953307393,-0.01327534905012584,-0.012224095928365042,-0.01826423744590988,759.990844586862,8.627450980392156,0
123,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8439.917601281757,-0.01327534905012584,-0.011840594879632071,-0.019031239543375822,759.990844586862,9.019607843137255,0
124,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13091.783016708629,5.997253376058595,-0.06265448383675709,-0.05872359808724337,759.990844586862,9.411764705882353,0
125,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5256.58045319295,-0.01327534905012584,-0.062462733312390384,-0.059586475446892884,759.990844586862,9.803921568627452,0
126,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7082.6276035706105,-0.01327534905012584,-0.09410156983286422,-0.09956645977730982,759.990844586862,10.196078431372548,0
127,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8014.6486610208285,-0.01327534905012584,-0.09496444719251373,-0.10033346187477576,759.990844586862,10.588235294117647,0
128,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8882.581826504922,-0.01327534905012584,-0.1468329640336541,-0.14060107199174254,759.990844586862,10.980392156862745,0
129,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9616.845960173954,-0.01327534905012584,-0.14539483510090534,-0.14146394935139206,759.990844586862,11.372549019607844,0
130,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9973.907072556649,-0.01327534905012584,-0.17990992948687712,-0.18221093577927538,759.990844586862,11.76470588235294,0
131,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11021.744106202794,-0.01327534905012584,-0.17971817896251086,-0.18297793787674133,759.990844586862,12.156862745098039,0
132,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9135.728999771114,-0.01327534905012584,-0.23072381844400214,-0.22477955218863999,759.990844586862,12.549019607843137,0
133,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9960.631723506523,-0.01327534905012584,-0.23034031739526872,-0.2256424295482895,759.990844586862,12.941176470588237,0
134,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8774.54795147631,-0.01327534905012584,-0.2630337817997588,-0.26821104595765455,481.9867246509499,13.333333333333334,0
135,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8358.8921950103,-0.01327534905012584,-0.26293790653757565,-0.2692656738416703,481.9867246509499,13.725490196078432,0
136,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7000.6866559853515,-0.01327534905012584,-0.31240954182413505,-0.3132724191837841,524.9866483558404,14.117647058823529,0
137,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7529.869535362783,-0.01327534905012584,-0.31221779129976834,-0.31423117180561677,524.9866483558404,14.50980392156863,0
138,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7430.991073472191,-0.01327534905012584,-0.3614018007997779,-0.36015542239139586,524.9866483558404,14.901960784313726,0
139,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8057.679102769513,-0.01327534905012584,-0.36168942658632774,-0.3611141750132285,524.9866483558404,15.294117647058824,0
140,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,23921.72121766995,676.9880216678112,-0.4112569371350703,-0.4095311824157717,524.9866483558404,15.686274509803921,0
141,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,23921.72121766995,677.9897764553292,-0.411448687659437,-0.41058581029978747,524.9866483558404,16.07843137254902,0
142,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,23904.783703364614,679.9932860303654,-0.4579481898183153,-0.46178320030564546,524.9866483558404,16.470588235294116,0
143,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23904.783703364614,679.9932860303654,-0.4579481898183153,-0.4629337034518448,524.9866483558404,16.862745098039216,0
144,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,23895.628290226596,20.99275196459907,-0.5232392433651114,-0.5179661039450325,524.9866483558404,17.254901960784313,0
